,Create_Date,EventFirstDispatched,EventFirstArrive,Date,avg_temp
498,1460803980,1460803980,1460804340,2016-04-16,63.0
499,1460804940,1460805000,1460805120,2016-04-16,63.0
500,1460810580,1460810580,1460810760,2016-04-16,63.0
501,1460811300,1460811300,1460811540,2016-04-16,63.0
502,1460812560,1460812560,1460812740,2016-04-16,63.0
503,1460813880,1460813940,1460814180,2016-04-16,63.0
504,1460815260,1460815260,1460815500,2016-04-16,63.0
505,1460815800,1460815800,1460816100,2016-04-16,63.0
506,1460818200,1460818200,1460818440,2016-04-16,63.0
507,1460820600,1460820720,1460820960,2016-04-16,63.0
508,1460822040,1460822040,1460822220,2016-04-16,63.0
509,1460823600,1460823660,1460823840,2016-04-16,63.0
510,1460823960,1460823960,1460824140,2016-04-16,63.0
511,1460824380,1460824440,1460824800,2016-04-16,63.0
512,1460824860,1460824920,1460825040,2016-04-16,63.0
513,1460824980,1460825100,1460825220,2016-04-16,63.0
514,1460825160,1460825160,1460825280,2016-04-16,63.0
515,1460827380,1460827440,1460827920,2016-04-16,63.0
516,1460827620,1460827740,1460828400,2016-04-16,63.0
517,1460829360,1460829360,1460829480,2016-04-16,63.0
518,1460831760,1460831820,1460832000,2016-04-16,63.0
519,1460831880,1460831880,1460832180,2016-04-16,63.0
520,1460833380,1460833440,1460833620,2016-04-16,63.0
521,1460833980,1460833980,1460834220,2016-04-16,63.0
522,1460835060,1460835060,1460835300,2016-04-16,63.0
523,1460837820,1460837820,1460838000,2016-04-16,63.0
524,1460838060,1460838060,1460838360,2016-04-16,63.0
525,1460838480,1460838480,1460838600,2016-04-16,63.0
526,1460840580,1460840580,1460840760,2016-04-16,63.0
527,1460841720,1460841780,1460841900,2016-04-16,63.0
528,1460842200,1460842200,1460842500,2016-04-16,63.0
529,1460844780,1460844780,1460845260,2016-04-16,63.0
530,1460846460,1460846520,1460846640,2016-04-16,63.0
531,1460848560,1460848560,1460848800,2016-04-16,63.0
532,1460848860,1460848860,1460849220,2016-04-16,63.0
533,1460851560,1460851560,1460851800,2016-04-17,63.0
534,1460854080,1460854140,1460854500,2016-04-17,63.0
535,1460858880,1460858940,1460859360,2016-04-17,63.0
536,1460860260,1460860320,1460860500,2016-04-17,63.0
537,1460860440,1460860500,1460860740,2016-04-17,63.0
538,1460861220,1460861220,1460861640,2016-04-17,63.0
539,1460861820,1460861880,1460862120,2016-04-17,63.0
540,1460862660,1460862660,1460863260,2016-04-17,63.0
541,1460863800,1460863800,1460864160,2016-04-17,63.0
542,1460864760,1460864760,1460864880,2016-04-17,63.0
543,1460865240,1460865300,1460865600,2016-04-17,63.0
544,1460866020,1460866080,1460866380,2016-04-17,63.0
545,1460874120,1460874120,1460874420,2016-04-17,63.0
546,1460881980,1460881980,1460883000,2016-04-17,63.0
547,1460886780,1460886780,1460887080,2016-04-17,63.0
548,1460895120,1460895120,1460895360,2016-04-17,63.0
549,1460898300,1460898300,1460899740,2016-04-17,63.0
550,1460898540,1460898540,1460898660,2016-04-17,63.0
551,1460901060,1460901120,1460901300,2016-04-17,63.0
552,1460901900,1460901900,1460902260,2016-04-17,63.0
553,1460902020,1460902020,1460902980,2016-04-17,63.0
554,1460904180,1460904240,1460904600,2016-04-17,63.0
555,1460904420,1460904420,1460904720,2016-04-17,63.0
556,1460906160,1460906160,1460906460,2016-04-17,63.0
557,1460906700,1460906760,1460906940,2016-04-17,63.0
558,1460907900,1460907900,1460908440,2016-04-17,63.0
559,1460911140,1460911140,1460911320,2016-04-17,63.0
560,1460912520,1460912520,1460912820,2016-04-17,63.0
561,1460913540,1460913600,1460913720,2016-04-17,63.0
562,1460913900,1460913960,1460914080,2016-04-17,63.0
563,1460916600,1460916600,1460916780,2016-04-17,63.0
564,1460922060,1460922060,1460922360,2016-04-17,63.0
565,1460928300,1460928360,1460928480,2016-04-17,63.0
566,1460934840,1460934840,1460935140,2016-04-17,63.0
567,1460937540,1460937540,1460937540,2016-04-17,63.0
568,1460946060,1460946060,1460946420,2016-04-18,67.0
569,1460952060,1460952060,1460952180,2016-04-18,67.0
570,1460959620,1460959620,1460959920,2016-04-18,67.0
571,1460964300,1460964360,1460965020,2016-04-18,67.0
572,1460965680,1460965680,1460966040,2016-04-18,67.0
573,1460967180,1460967180,1460967480,2016-04-18,67.0
574,1460968800,1460968800,1460969100,2016-04-18,67.0
575,1460970720,1460970780,1460971080,2016-04-18,67.0
576,1460970900,1460970960,1460971140,2016-04-18,67.0
577,1460971020,1460971080,1460971500,2016-04-18,67.0
578,1460971140,1460971200,1460971680,2016-04-18,67.0
579,1460972640,1460972640,1460973000,2016-04-18,67.0
580,1460978400,1460978400,1460978760,2016-04-18,67.0
581,1460979060,1460979120,1460979360,2016-04-18,67.0
582,1460982060,1460982060,1460982240,2016-04-18,67.0
583,1460982480,1460982480,1460982600,2016-04-18,67.0
584,1460982960,1460982960,1460983260,2016-04-18,67.0
585,1460986560,1460986620,1460986860,2016-04-18,67.0
586,1460987940,1460987940,1460988120,2016-04-18,67.0
587,1460991660,1460991660,1460991900,2016-04-18,67.0
588,1460996400,1460996460,1460996580,2016-04-18,67.0
589,1460996880,1460996940,1460997180,2016-04-18,67.0
590,1460998020,1460998020,1460998140,2016-04-18,67.0
591,1460999160,1460999220,1460999280,2016-04-18,67.0
592,1461000540,1461000540,1461000780,2016-04-18,67.0
593,1461000600,1461000600,1461000780,2016-04-18,67.0
594,1461000660,1461000660,1461001020,2016-04-18,67.0
595,1461009480,1461009480,1461009660,2016-04-18,67.0
596,1461014280,1461014280,1461014460,2016-04-18,67.0
597,1461018480,1461018480,1461018600,2016-04-18,67.0
598,1461023280,1461023280,1461023520,2016-04-18,67.0
599,1461025440,1461025440,1461025740,2016-04-19,64.0
600,1461054540,1461054600,1461054840,2016-04-19,64.0
601,1461056820,1461056820,1461057060,2016-04-19,64.0
602,1461057540,1461057600,1461057720,2016-04-19,64.0
603,1461057780,1461057780,1461057960,2016-04-19,64.0
604,1461060480,1461060600,1461060720,2016-04-19,64.0
605,1461061680,1461061740,1461061860,2016-04-19,64.0
606,1461062580,1461062580,1461062760,2016-04-19,64.0
607,1461063240,1461063240,1461063540,2016-04-19,64.0
608,1461066600,1461066600,1461067080,2016-04-19,64.0
609,1461066720,1461066720,1461067020,2016-04-19,64.0
610,1461069240,1461069300,1461069480,2016-04-19,64.0
611,1461076680,1461076740,1461076860,2016-04-19,64.0
612,1461077580,1461077580,1461077820,2016-04-19,64.0
613,1461078240,1461078240,1461078480,2016-04-19,64.0
614,1461078540,1461078600,1461078720,2016-04-19,64.0
615,1461079260,1461079260,1461079440,2016-04-19,64.0
616,1461079680,1461079680,1461079980,2016-04-19,64.0
617,1461080880,1461080940,1461081060,2016-04-19,64.0
618,1461083820,1461083880,1461084060,2016-04-19,64.0
619,1461083940,1461084000,1461084120,2016-04-19,64.0
620,1461084060,1461084120,1461084600,2016-04-19,64.0
621,1461084420,1461084420,1461084720,2016-04-19,64.0
622,1461084840,1461084840,1461084960,2016-04-19,64.0
623,1461086820,1461086820,1461087120,2016-04-19,64.0
624,1461087600,1461087600,1461087960,2016-04-19,64.0
625,1461087840,1461087900,1461088140,2016-04-19,64.0
626,1461088740,1461088740,1461089040,2016-04-19,64.0
627,1461088860,1461088920,1461089400,2016-04-19,64.0
628,1461091680,1461091680,1461091920,2016-04-19,64.0
629,1461094020,1461094080,1461094200,2016-04-19,64.0
630,1461094920,1461094980,1461095040,2016-04-19,64.0
631,1461094980,1461094980,1461095340,2016-04-19,64.0
632,1461095160,1461095280,1461095460,2016-04-19,64.0
633,1461100320,1461100380,1461100620,2016-04-19,64.0
634,1461100500,1461100500,1461100860,2016-04-19,64.0
635,1461104400,1461104400,1461104700,2016-04-19,64.0
636,1461106260,1461106260,1461106500,2016-04-19,64.0
637,1461124620,1461124620,1461124920,2016-04-20,61.0
638,1461124920,1461124920,1461125100,2016-04-20,61.0
639,1461125340,1461125340,1461125580,2016-04-20,61.0
640,1461135480,1461135480,1461135660,2016-04-20,61.0
641,1461142440,1461142440,1461142740,2016-04-20,61.0
642,1461146160,1461146160,1461146160,2016-04-20,61.0
643,1461146340,1461146340,1461146400,2016-04-20,61.0
644,1461150360,1461150360,1461150780,2016-04-20,61.0
645,1461153900,1461153900,1461154020,2016-04-20,61.0
646,1461161700,1461161700,1461161880,2016-04-20,61.0
647,1461163620,1461163680,1461163860,2016-04-20,61.0
648,1461167460,1461167640,1461168000,2016-04-20,61.0
649,1461168240,1461168300,1461168540,2016-04-20,61.0
650,1461169080,1461169080,1461169380,2016-04-20,61.0
651,1461169140,1461169140,1461169680,2016-04-20,61.0
652,1461170160,1461170160,1461170640,2016-04-20,61.0
653,1461172800,1461172860,1461173160,2016-04-20,61.0
654,1461173400,1461173460,1461173640,2016-04-20,61.0
655,1461174060,1461174060,1461175020,2016-04-20,61.0
656,1461174600,1461174600,1461174720,2016-04-20,61.0
657,1461179580,1461179580,1461179760,2016-04-20,61.0
658,1461180660,1461180660,1461180840,2016-04-20,61.0
659,1461185460,1461185460,1461185820,2016-04-20,61.0
660,1461188400,1461188400,1461188760,2016-04-20,61.0
661,1461188880,1461188880,1461189000,2016-04-20,61.0
662,1461189420,1461189420,1461189540,2016-04-20,61.0
663,1461194160,1461194220,1461194400,2016-04-20,61.0
664,1461201420,1461201420,1461201720,2016-04-21,67.0
665,1461207120,1461207120,1461207540,2016-04-21,67.0
666,1461220500,1461220500,1461220680,2016-04-21,67.0
667,1461223500,1461223500,1461223620,2016-04-21,67.0
668,1461228120,1461228120,1461228420,2016-04-21,67.0
669,1461228480,1461228480,1461228660,2016-04-21,67.0
670,1461229320,1461229320,1461229800,2016-04-21,67.0
671,1461229440,1461229440,1461229680,2016-04-21,67.0
672,1461238500,1461238500,1461238800,2016-04-21,67.0
673,1461244200,1461244200,1461244440,2016-04-21,67.0
674,1461244620,1461244680,1461244980,2016-04-21,67.0
675,1461250680,1461250680,1461251520,2016-04-21,67.0
676,1461250800,1461250800,1461251040,2016-04-21,67.0
677,1461250980,1461251040,1461251100,2016-04-21,67.0
678,1461252840,1461252900,1461253740,2016-04-21,67.0
679,1461253920,1461253920,1461254100,2016-04-21,67.0
680,1461255600,1461255600,1461255900,2016-04-21,67.0
681,1461256560,1461256560,1461256860,2016-04-21,67.0
682,1461259320,1461259380,1461259680,2016-04-21,67.0
683,1461259800,1461259860,1461260160,2016-04-21,67.0
684,1461259800,1461259860,1461260160,2016-04-21,67.0
685,1461260100,1461260160,1461260880,2016-04-21,67.0
686,1461264960,1461264960,1461265260,2016-04-21,67.0
687,1461266040,1461266040,1461266160,2016-04-21,67.0
688,1461266280,1461266280,1461266340,2016-04-21,67.0
689,1461266340,1461266400,1461266580,2016-04-21,67.0
690,1461266880,1461266880,1461267060,2016-04-21,67.0
691,1461266880,1461266940,1461267120,2016-04-21,67.0
692,1461266880,1461266940,1461267120,2016-04-21,67.0
693,1461267120,1461267180,1461267600,2016-04-21,67.0
694,1461267240,1461267300,1461267600,2016-04-21,67.0
695,1461269280,1461269340,1461269640,2016-04-21,67.0
696,1461271320,1461271380,1461271680,2016-04-21,67.0
697,1461271920,1461271980,1461272100,2016-04-21,67.0
698,1461273180,1461273180,1461273360,2016-04-21,67.0
699,1461273480,1461273540,1461273780,2016-04-21,67.0
700,1461274980,1461274980,1461275160,2016-04-21,67.0
701,1461275760,1461275760,1461276120,2016-04-21,67.0
702,1461284580,1461284640,1461285360,2016-04-22,62.0
703,1461286080,1461286080,1461286380,2016-04-22,62.0
704,1461289140,1461289140,1461289500,2016-04-22,62.0
705,1461309960,1461309960,1461309960,2016-04-22,62.0
706,1461310200,1461310200,1461310440,2016-04-22,62.0
707,1461319260,1461319260,1461319500,2016-04-22,62.0
708,1461325860,1461325860,1461326040,2016-04-22,62.0
709,1461327840,1461327900,1461328140,2016-04-22,62.0
710,1461331980,1461332040,1461332280,2016-04-22,62.0
711,1461336900,1461336900,1461337020,2016-04-22,62.0
712,1461337080,1461337080,1461337680,2016-04-22,62.0
713,1461338280,1461338340,1461338460,2016-04-22,62.0
714,1461338340,1461338400,1461338760,2016-04-22,62.0
715,1461338940,1461338940,1461339180,2016-04-22,62.0
716,1461342960,1461342960,1461343140,2016-04-22,62.0
717,1461343800,1461343860,1461344160,2016-04-22,62.0
718,1461344400,1461344400,1461344580,2016-04-22,62.0
719,1461345780,1461345840,1461346200,2016-04-22,62.0
720,1461347280,1461347280,1461347520,2016-04-22,62.0
721,1461347280,1461347340,1461347580,2016-04-22,62.0
722,1461348360,1461348360,1461348480,2016-04-22,62.0
723,1461349320,1461349380,1461349560,2016-04-22,62.0
724,1461350220,1461350280,1461350460,2016-04-22,62.0
725,1461350400,1461350400,1461350700,2016-04-22,62.0
726,1461355620,1461355620,1461355620,2016-04-22,62.0
727,1461357120,1461357180,1461357600,2016-04-22,62.0
728,1461361260,1461361320,1461361560,2016-04-22,62.0
729,1461380700,1461380700,1461380880,2016-04-23,52.0
730,1461382800,1461382800,1461383040,2016-04-23,52.0
731,1461384960,1461385020,1461385200,2016-04-23,52.0
732,1461397320,1461397320,1461397620,2016-04-23,52.0
733,1461404640,1461404640,1461404820,2016-04-23,52.0
734,1461406260,1461406260,1461406440,2016-04-23,52.0
735,1461408360,1461408360,1461408600,2016-04-23,52.0
736,1461412680,1461412680,1461412920,2016-04-23,52.0
737,1461413520,1461413580,1461413700,2016-04-23,52.0
738,1461414780,1461414780,1461415440,2016-04-23,52.0
739,1461420240,1461420240,1461420480,2016-04-23,52.0
740,1461422280,1461422340,1461422460,2016-04-23,52.0
741,1461422520,1461422520,1461422700,2016-04-23,52.0
742,1461423600,1461423600,1461423840,2016-04-23,52.0
743,1461425520,1461425520,1461425760,2016-04-23,52.0
744,1461426840,1461426900,1461427080,2016-04-23,52.0
745,1461428580,1461428580,1461428760,2016-04-23,52.0
746,1461429180,1461429240,1461429420,2016-04-23,52.0
747,1461434580,1461434580,1461435060,2016-04-23,52.0
748,1461435960,1461436020,1461436260,2016-04-23,52.0
749,1461436740,1461436800,1461436980,2016-04-23,52.0
750,1461437280,1461437340,1461437400,2016-04-23,52.0
751,1461439920,1461439920,1461440100,2016-04-23,52.0
752,1461442800,1461442860,1461443040,2016-04-23,52.0
753,1461445560,1461445560,1461445920,2016-04-23,52.0
754,1461447480,1461447480,1461447720,2016-04-23,52.0
755,1461449280,1461449280,1461449340,2016-04-23,52.0
756,1461460740,1461460740,1461460980,2016-04-24,54.0
757,1461467340,1461467400,1461467640,2016-04-24,54.0
758,1461467820,1461467820,1461468240,2016-04-24,54.0
759,1461468060,1461468120,1461468180,2016-04-24,54.0
760,1461468120,1461468120,1461468360,2016-04-24,54.0
761,1461499440,1461499440,1461499620,2016-04-24,54.0
762,1461499800,1461499800,1461500700,2016-04-24,54.0
763,1461501240,1461501240,1461501540,2016-04-24,54.0
764,1461502020,1461502140,1461502440,2016-04-24,54.0
765,1461503520,1461503580,1461503820,2016-04-24,54.0
766,1461503700,1461503760,1461504120,2016-04-24,54.0
767,1461504000,1461504000,1461504120,2016-04-24,54.0
768,1461507840,1461507840,1461508080,2016-04-24,54.0
769,1461509940,1461509940,1461510120,2016-04-24,54.0
770,1461511200,1461511200,1461511320,2016-04-24,54.0
771,1461512040,1461512100,1461512220,2016-04-24,54.0
772,1461513060,1461513060,1461513240,2016-04-24,54.0
773,1461516360,1461516360,1461516600,2016-04-24,54.0
774,1461527880,1461527880,1461528180,2016-04-24,54.0
775,1461529200,1461529260,1461529500,2016-04-24,54.0
776,1461535080,1461535080,1461535380,2016-04-24,54.0
777,1461537180,1461537240,1461537540,2016-04-24,54.0
778,1461538440,1461538500,1461538620,2016-04-24,54.0
779,1461538500,1461538560,1461538620,2016-04-24,54.0
780,1461540660,1461540660,1461540900,2016-04-24,54.0
781,1461543660,1461543660,1461543900,2016-04-25,64.0
782,1461546600,1461546600,1461546780,2016-04-25,64.0
783,1461567780,1461567780,1461567960,2016-04-25,64.0
784,1461576720,1461576720,1461577020,2016-04-25,64.0
785,1461579120,1461579180,1461579360,2016-04-25,64.0
786,1461580020,1461580020,1461580380,2016-04-25,64.0
787,1461582360,1461582420,1461582600,2016-04-25,64.0
788,1461582900,1461583020,1461583260,2016-04-25,64.0
789,1461584160,1461584220,1461584580,2016-04-25,64.0
790,1461592140,1461592140,1461592260,2016-04-25,64.0
791,1461594720,1461594720,1461594840,2016-04-25,64.0
792,1461596220,1461596220,1461596460,2016-04-25,64.0
793,1461597720,1461597780,1461597840,2016-04-25,64.0
794,1461598020,1461598020,1461598260,2016-04-25,64.0
795,1461609180,1461609180,1461609420,2016-04-25,64.0
796,1461609900,1461609900,1461610260,2016-04-25,64.0
797,1461612900,1461612900,1461612960,2016-04-25,64.0
798,1461614160,1461614160,1461614400,2016-04-25,64.0
799,1461615480,1461615480,1461615720,2016-04-25,64.0
800,1461619020,1461619080,1461619200,2016-04-25,64.0
801,1461621120,1461621180,1461621540,2016-04-25,64.0
802,1461625260,1461625260,1461625500,2016-04-25,64.0
803,1461650940,1461650940,1461651180,2016-04-26,70.0
804,1461653100,1461653160,1461653520,2016-04-26,70.0
805,1461662760,1461662760,1461663180,2016-04-26,70.0
806,1461668100,1461668100,1461668280,2016-04-26,70.0
807,1461669900,1461669900,1461670380,2016-04-26,70.0
808,1461680220,1461680220,1461680580,2016-04-26,70.0
809,1461681120,1461681120,1461681360,2016-04-26,70.0
810,1461681540,1461681600,1461681600,2016-04-26,70.0
811,1461681960,1461681960,1461682440,2016-04-26,70.0
812,1461684420,1461684420,1461684660,2016-04-26,70.0
813,1461684960,1461685020,1461685260,2016-04-26,70.0
814,1461690840,1461690840,1461690960,2016-04-26,70.0
815,1461694140,1461694140,1461694320,2016-04-26,70.0
816,1461694620,1461694620,1461694860,2016-04-26,70.0
817,1461694620,1461694620,1461694740,2016-04-26,70.0
818,1461695400,1461695460,1461695640,2016-04-26,70.0
819,1461695760,1461695760,1461696120,2016-04-26,70.0
820,1461698100,1461698100,1461698280,2016-04-26,70.0
821,1461699180,1461699180,1461699420,2016-04-26,70.0
822,1461700680,1461700740,1461700860,2016-04-26,70.0
823,1461704100,1461704100,1461704220,2016-04-26,70.0
824,1461704100,1461704160,1461704280,2016-04-26,70.0
825,1461705180,1461705180,1461705360,2016-04-26,70.0
826,1461705180,1461705240,1461705480,2016-04-26,70.0
827,1461705960,1461706020,1461706320,2016-04-26,70.0
828,1461710760,1461710760,1461710940,2016-04-26,70.0
829,1461715020,1461715020,1461715140,2016-04-26,70.0
830,1461730740,1461730740,1461730980,2016-04-27,53.0
831,1461736440,1461736500,1461736740,2016-04-27,53.0
832,1461747780,1461747840,1461748020,2016-04-27,53.0
833,1461750180,1461750180,1461750540,2016-04-27,53.0
834,1461751620,1461751680,1461751980,2016-04-27,53.0
